PA,SZ,AG,Population,Year
Lorong 8 Toa Payoh,Lorong 8 Toa Payoh,80_to_84,280.0,2018
Lorong 8 Toa Payoh,Lorong 8 Toa Payoh,85_and_over,240.0,2018
Pei Chun,Pei Chun,0_to_4,260.0,2018
Pei Chun,Pei Chun,5_to_9,370.0,2018
Pei Chun,Pei Chun,10_to_14,450.0,2018
Pei Chun,Pei Chun,15_to_19,530.0,2018
Pei Chun,Pei Chun,20_to_24,560.0,2018
Pei Chun,Pei Chun,25_to_29,600.0,2018
Pei Chun,Pei Chun,30_to_34,520.0,2018
Pei Chun,Pei Chun,35_to_39,560.0,2018
Pei Chun,Pei Chun,40_to_44,700.0,2018
Pei Chun,Pei Chun,45_to_49,850.0,2018
Pei Chun,Pei Chun,50_to_54,890.0,2018
Pei Chun,Pei Chun,55_to_59,870.0,2018
Pei Chun,Pei Chun,60_to_64,870.0,2018
Pei Chun,Pei Chun,65_to_69,660.0,2018
Pei Chun,Pei Chun,70_to_74,610.0,2018
Pei Chun,Pei Chun,75_to_79,440.0,2018
Pei Chun,Pei Chun,80_to_84,350.0,2018
Pei Chun,Pei Chun,85_and_over,270.0,2018
Potong Pasir,Potong Pasir,0_to_4,360.0,2018
Potong Pasir,Potong Pasir,5_to_9,450.0,2018
Potong Pasir,Potong Pasir,10_to_14,460.0,2018
Potong Pasir,Potong Pasir,15_to_19,520.0,2018
Potong Pasir,Potong Pasir,20_to_24,510.0,2018
Potong Pasir,Potong Pasir,25_to_29,730.0,2018
Potong Pasir,Potong Pasir,30_to_34,840.0,2018
Potong Pasir,Potong Pasir,35_to_39,820.0,2018
Potong Pasir,Potong Pasir,40_to_44,870.0,2018
Potong Pasir,Potong Pasir,45_to_49,940.0,2018
Potong Pasir,Potong Pasir,50_to_54,810.0,2018
Potong Pasir,Potong Pasir,55_to_59,840.0,2018
Potong Pasir,Potong Pasir,60_to_64,980.0,2018
Potong Pasir,Potong Pasir,65_to_69,960.0,2018
Potong Pasir,Potong Pasir,70_to_74,780.0,2018
Potong Pasir,Potong Pasir,75_to_79,390.0,2018
Potong Pasir,Potong Pasir,80_to_84,260.0,2018
Potong Pasir,Potong Pasir,85_and_over,210.0,2018
Sennett,Sennett,0_to_4,420.0,2018
Sennett,Sennett,5_to_9,380.0,2018
Sennett,Sennett,10_to_14,350.0,2018
Sennett,Sennett,15_to_19,350.0,2018
Sennett,Sennett,20_to_24,310.0,2018
Sennett,Sennett,25_to_29,600.0,2018
Sennett,Sennett,30_to_34,770.0,2018
Sennett,Sennett,35_to_39,570.0,2018
Sennett,Sennett,40_to_44,500.0,2018
Sennett,Sennett,45_to_49,530.0,2018
Sennett,Sennett,50_to_54,370.0,2018
Sennett,Sennett,55_to_59,420.0,2018
Sennett,Sennett,60_to_64,430.0,2018
Sennett,Sennett,65_to_69,370.0,2018
Sennett,Sennett,70_to_74,320.0,2018
Sennett,Sennett,75_to_79,180.0,2018
Sennett,Sennett,80_to_84,140.0,2018
Sennett,Sennett,85_and_over,180.0,2018
Toa Payoh Central,Toa Payoh Central,0_to_4,1060.0,2018
Toa Payoh Central,Toa Payoh Central,5_to_9,1430.0,2018
Toa Payoh Central,Toa Payoh Central,10_to_14,1390.0,2018
Toa Payoh Central,Toa Payoh Central,15_to_19,1300.0,2018
Toa Payoh Central,Toa Payoh Central,20_to_24,1490.0,2018
Toa Payoh Central,Toa Payoh Central,25_to_29,1800.0,2018
Toa Payoh Central,Toa Payoh Central,30_to_34,1690.0,2018
Toa Payoh Central,Toa Payoh Central,35_to_39,2000.0,2018
Toa Payoh Central,Toa Payoh Central,40_to_44,2330.0,2018
Toa Payoh Central,Toa Payoh Central,45_to_49,2350.0,2018
Toa Payoh Central,Toa Payoh Central,50_to_54,2090.0,2018
Toa Payoh Central,Toa Payoh Central,55_to_59,2030.0,2018
Toa Payoh Central,Toa Payoh Central,60_to_64,1920.0,2018
Toa Payoh Central,Toa Payoh Central,65_to_69,1510.0,2018
Toa Payoh Central,Toa Payoh Central,70_to_74,1320.0,2018
Toa Payoh Central,Toa Payoh Central,75_to_79,900.0,2018
Toa Payoh Central,Toa Payoh Central,80_to_84,760.0,2018
Toa Payoh Central,Toa Payoh Central,85_and_over,650.0,2018
Toa Payoh West,Toa Payoh West,0_to_4,560.0,2018
Toa Payoh West,Toa Payoh West,5_to_9,500.0,2018
Toa Payoh West,Toa Payoh West,10_to_14,510.0,2018
Toa Payoh West,Toa Payoh West,15_to_19,530.0,2018
Toa Payoh West,Toa Payoh West,20_to_24,610.0,2018
Toa Payoh West,Toa Payoh West,25_to_29,880.0,2018
Toa Payoh West,Toa Payoh West,30_to_34,1130.0,2018
Toa Payoh West,Toa Payoh West,35_to_39,960.0,2018
Toa Payoh West,Toa Payoh West,40_to_44,950.0,2018
Toa Payoh West,Toa Payoh West,45_to_49,1090.0,2018
Toa Payoh West,Toa Payoh West,50_to_54,1000.0,2018
Toa Payoh West,Toa Payoh West,55_to_59,1100.0,2018
Toa Payoh West,Toa Payoh West,60_to_64,1090.0,2018
Toa Payoh West,Toa Payoh West,65_to_69,950.0,2018
Toa Payoh West,Toa Payoh West,70_to_74,910.0,2018
Toa Payoh West,Toa Payoh West,75_to_79,610.0,2018
Toa Payoh West,Toa Payoh West,80_to_84,580.0,2018
Toa Payoh West,Toa Payoh West,85_and_over,410.0,2018
Woodleigh,Woodleigh,0_to_4,100.0,2018
Woodleigh,Woodleigh,5_to_9,130.0,2018
Woodleigh,Woodleigh,10_to_14,160.0,2018
Woodleigh,Woodleigh,15_to_19,160.0,2018
Woodleigh,Woodleigh,20_to_24,140.0,2018
Woodleigh,Woodleigh,25_to_29,180.0,2018
Woodleigh,Woodleigh,30_to_34,150.0,2018
Woodleigh,Woodleigh,35_to_39,190.0,2018
Woodleigh,Woodleigh,40_to_44,190.0,2018
Woodleigh,Woodleigh,45_to_49,220.0,2018
Woodleigh,Woodleigh,50_to_54,200.0,2018
Woodleigh,Woodleigh,55_to_59,160.0,2018
Woodleigh,Woodleigh,60_to_64,170.0,2018
Woodleigh,Woodleigh,65_to_69,140.0,2018
Woodleigh,Woodleigh,70_to_74,90.0,2018
Woodleigh,Woodleigh,75_to_79,30.0,2018
Woodleigh,Woodleigh,80_to_84,20.0,2018
Woodleigh,Woodleigh,85_and_over,30.0,2018
Tengeh,Tengeh,0_to_4,0.0,2018
Tengeh,Tengeh,5_to_9,0.0,2018
Tengeh,Tengeh,10_to_14,0.0,2018
Tengeh,Tengeh,15_to_19,0.0,2018
Tengeh,Tengeh,20_to_24,0.0,2018
Tengeh,Tengeh,25_to_29,0.0,2018
Tengeh,Tengeh,30_to_34,0.0,2018
Tengeh,Tengeh,35_to_39,0.0,2018
Tengeh,Tengeh,40_to_44,0.0,2018
Tengeh,Tengeh,45_to_49,0.0,2018
Tengeh,Tengeh,50_to_54,0.0,2018
Tengeh,Tengeh,55_to_59,0.0,2018
Tengeh,Tengeh,60_to_64,0.0,2018
Tengeh,Tengeh,65_to_69,0.0,2018
Tengeh,Tengeh,70_to_74,0.0,2018
Tengeh,Tengeh,75_to_79,0.0,2018
Tengeh,Tengeh,80_to_84,0.0,2018
Tengeh,Tengeh,85_and_over,0.0,2018
Tuas Bay,Tuas Bay,0_to_4,0.0,2018
Tuas Bay,Tuas Bay,5_to_9,0.0,2018
Tuas Bay,Tuas Bay,10_to_14,0.0,2018
Tuas Bay,Tuas Bay,15_to_19,0.0,2018
Tuas Bay,Tuas Bay,20_to_24,0.0,2018
Tuas Bay,Tuas Bay,25_to_29,0.0,2018
Tuas Bay,Tuas Bay,30_to_34,0.0,2018
Tuas Bay,Tuas Bay,35_to_39,0.0,2018
Tuas Bay,Tuas Bay,40_to_44,0.0,2018
Tuas Bay,Tuas Bay,45_to_49,0.0,2018
Tuas Bay,Tuas Bay,50_to_54,0.0,2018
Tuas Bay,Tuas Bay,55_to_59,0.0,2018
Tuas Bay,Tuas Bay,60_to_64,0.0,2018
Tuas Bay,Tuas Bay,65_to_69,0.0,2018
Tuas Bay,Tuas Bay,70_to_74,0.0,2018
Tuas Bay,Tuas Bay,75_to_79,0.0,2018
Tuas Bay,Tuas Bay,80_to_84,0.0,2018
Tuas Bay,Tuas Bay,85_and_over,0.0,2018
Tuas North,Tuas North,0_to_4,0.0,2018
Tuas North,Tuas North,5_to_9,0.0,2018
Tuas North,Tuas North,10_to_14,0.0,2018
Tuas North,Tuas North,15_to_19,0.0,2018
Tuas North,Tuas North,20_to_24,0.0,2018
Tuas North,Tuas North,25_to_29,0.0,2018
Tuas North,Tuas North,30_to_34,0.0,2018
Tuas North,Tuas North,35_to_39,0.0,2018
Tuas North,Tuas North,40_to_44,0.0,2018
Tuas North,Tuas North,45_to_49,0.0,2018
Tuas North,Tuas North,50_to_54,0.0,2018
Tuas North,Tuas North,55_to_59,0.0,2018
Tuas North,Tuas North,60_to_64,0.0,2018
Tuas North,Tuas North,65_to_69,0.0,2018
Tuas North,Tuas North,70_to_74,0.0,2018
Tuas North,Tuas North,75_to_79,0.0,2018
Tuas North,Tuas North,80_to_84,0.0,2018
Tuas North,Tuas North,85_and_over,0.0,2018
Tuas Promenade,Tuas Promenade,0_to_4,0.0,2018
Tuas Promenade,Tuas Promenade,5_to_9,0.0,2018
Tuas Promenade,Tuas Promenade,10_to_14,0.0,2018
Tuas Promenade,Tuas Promenade,15_to_19,0.0,2018
Tuas Promenade,Tuas Promenade,20_to_24,0.0,2018
Tuas Promenade,Tuas Promenade,25_to_29,0.0,2018
Tuas Promenade,Tuas Promenade,30_to_34,0.0,2018
Tuas Promenade,Tuas Promenade,35_to_39,0.0,2018
Tuas Promenade,Tuas Promenade,40_to_44,0.0,2018
Tuas Promenade,Tuas Promenade,45_to_49,0.0,2018
Tuas Promenade,Tuas Promenade,50_to_54,0.0,2018
Tuas Promenade,Tuas Promenade,55_to_59,0.0,2018
Tuas Promenade,Tuas Promenade,60_to_64,0.0,2018
Tuas Promenade,Tuas Promenade,65_to_69,0.0,2018
Tuas Promenade,Tuas Promenade,70_to_74,0.0,2018
Tuas Promenade,Tuas Promenade,75_to_79,0.0,2018
Tuas Promenade,Tuas Promenade,80_to_84,0.0,2018
Tuas Promenade,Tuas Promenade,85_and_over,0.0,2018
Tuas View,Tuas View,0_to_4,0.0,2018
Tuas View,Tuas View,5_to_9,0.0,2018
Tuas View,Tuas View,10_to_14,0.0,2018
Tuas View,Tuas View,15_to_19,0.0,2018
Tuas View,Tuas View,20_to_24,0.0,2018
Tuas View,Tuas View,25_to_29,0.0,2018
Tuas View,Tuas View,30_to_34,0.0,2018
Tuas View,Tuas View,35_to_39,0.0,2018
Tuas View,Tuas View,40_to_44,0.0,2018
Tuas View,Tuas View,45_to_49,0.0,2018
Tuas View,Tuas View,50_to_54,0.0,2018
Tuas View,Tuas View,55_to_59,0.0,2018
Tuas View,Tuas View,60_to_64,0.0,2018
Tuas View,Tuas View,65_to_69,0.0,2018
Tuas View,Tuas View,70_to_74,0.0,2018
Tuas View,Tuas View,75_to_79,0.0,2018
Tuas View,Tuas View,80_to_84,0.0,2018
Tuas View,Tuas View,85_and_over,0.0,2018
Tuas View Extension,Tuas View Extension,0_to_4,0.0,2018
Tuas View Extension,Tuas View Extension,5_to_9,0.0,2018
Tuas View Extension,Tuas View Extension,10_to_14,0.0,2018
Tuas View Extension,Tuas View Extension,15_to_19,0.0,2018
Tuas View Extension,Tuas View Extension,20_to_24,0.0,2018
Tuas View Extension,Tuas View Extension,25_to_29,0.0,2018
Tuas View Extension,Tuas View Extension,30_to_34,0.0,2018
Tuas View Extension,Tuas View Extension,35_to_39,0.0,2018
Tuas View Extension,Tuas View Extension,40_to_44,0.0,2018
Tuas View Extension,Tuas View Extension,45_to_49,0.0,2018
Tuas View Extension,Tuas View Extension,50_to_54,0.0,2018
Tuas View Extension,Tuas View Extension,55_to_59,0.0,2018
Tuas View Extension,Tuas View Extension,60_to_64,0.0,2018
Tuas View Extension,Tuas View Extension,65_to_69,0.0,2018
Tuas View Extension,Tuas View Extension,70_to_74,0.0,2018
Tuas View Extension,Tuas View Extension,75_to_79,0.0,2018
Tuas View Extension,Tuas View Extension,80_to_84,0.0,2018
Tuas View Extension,Tuas View Extension,85_and_over,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,0_to_4,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,5_to_9,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,10_to_14,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,15_to_19,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,20_to_24,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,25_to_29,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,30_to_34,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,35_to_39,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,40_to_44,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,45_to_49,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,50_to_54,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,55_to_59,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,60_to_64,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,65_to_69,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,70_to_74,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,75_to_79,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,80_to_84,0.0,2018
Jurong Island And Bukom,Jurong Island And Bukom,85_and_over,0.0,2018
Semakau,Semakau,0_to_4,0.0,2018
Semakau,Semakau,5_to_9,0.0,2018
Semakau,Semakau,10_to_14,0.0,2018
Semakau,Semakau,15_to_19,0.0,2018
Semakau,Semakau,20_to_24,0.0,2018
Semakau,Semakau,25_to_29,0.0,2018
Semakau,Semakau,30_to_34,0.0,2018
Semakau,Semakau,35_to_39,0.0,2018
Semakau,Semakau,40_to_44,0.0,2018
Semakau,Semakau,45_to_49,0.0,2018
Semakau,Semakau,50_to_54,0.0,2018
Semakau,Semakau,55_to_59,0.0,2018
Semakau,Semakau,60_to_64,0.0,2018
Semakau,Semakau,65_to_69,0.0,2018
Semakau,Semakau,70_to_74,0.0,2018
Semakau,Semakau,75_to_79,0.0,2018
Semakau,Semakau,80_to_84,0.0,2018
Semakau,Semakau,85_and_over,0.0,2018
Sudong,Sudong,0_to_4,0.0,2018
Sudong,Sudong,5_to_9,0.0,2018
Sudong,Sudong,10_to_14,0.0,2018
Sudong,Sudong,15_to_19,0.0,2018
Sudong,Sudong,20_to_24,0.0,2018
Sudong,Sudong,25_to_29,0.0,2018
Sudong,Sudong,30_to_34,0.0,2018
Sudong,Sudong,35_to_39,0.0,2018
Sudong,Sudong,40_to_44,0.0,2018
Sudong,Sudong,45_to_49,0.0,2018
Sudong,Sudong,50_to_54,0.0,2018
Sudong,Sudong,55_to_59,0.0,2018
Sudong,Sudong,60_to_64,0.0,2018
Sudong,Sudong,65_to_69,0.0,2018
Sudong,Sudong,70_to_74,0.0,2018
Sudong,Sudong,75_to_79,0.0,2018
Sudong,Sudong,80_to_84,0.0,2018
Sudong,Sudong,85_and_over,0.0,2018
Bahar,Bahar,0_to_4,0.0,2018
Bahar,Bahar,5_to_9,0.0,2018
Bahar,Bahar,10_to_14,0.0,2018
Bahar,Bahar,15_to_19,0.0,2018
Bahar,Bahar,20_to_24,0.0,2018
Bahar,Bahar,25_to_29,0.0,2018
Bahar,Bahar,30_to_34,0.0,2018
Bahar,Bahar,35_to_39,0.0,2018
Bahar,Bahar,40_to_44,0.0,2018
Bahar,Bahar,45_to_49,0.0,2018
Bahar,Bahar,50_to_54,0.0,2018
Bahar,Bahar,55_to_59,0.0,2018
Bahar,Bahar,60_to_64,0.0,2018
Bahar,Bahar,65_to_69,0.0,2018
Bahar,Bahar,70_to_74,0.0,2018
Bahar,Bahar,75_to_79,0.0,2018
Bahar,Bahar,80_to_84,0.0,2018
Bahar,Bahar,85_and_over,0.0,2018
Cleantech,Cleantech,0_to_4,0.0,2018
Cleantech,Cleantech,5_to_9,0.0,2018
Cleantech,Cleantech,10_to_14,0.0,2018
Cleantech,Cleantech,15_to_19,0.0,2018
Cleantech,Cleantech,20_to_24,0.0,2018
Cleantech,Cleantech,25_to_29,0.0,2018
Cleantech,Cleantech,30_to_34,0.0,2018
Cleantech,Cleantech,35_to_39,0.0,2018
Cleantech,Cleantech,40_to_44,0.0,2018
Cleantech,Cleantech,45_to_49,0.0,2018
Cleantech,Cleantech,50_to_54,0.0,2018
Cleantech,Cleantech,55_to_59,0.0,2018
Cleantech,Cleantech,60_to_64,0.0,2018
Cleantech,Cleantech,65_to_69,0.0,2018
Cleantech,Cleantech,70_to_74,0.0,2018
Cleantech,Cleantech,75_to_79,0.0,2018
Cleantech,Cleantech,80_to_84,0.0,2018
Cleantech,Cleantech,85_and_over,0.0,2018
Murai,Murai,0_to_4,30.0,2018
Murai,Murai,5_to_9,50.0,2018
Murai,Murai,10_to_14,20.0,2018
Murai,Murai,15_to_19,20.0,2018
Murai,Murai,20_to_24,130.0,2018
Murai,Murai,25_to_29,50.0,2018
Murai,Murai,30_to_34,30.0,2018
Murai,Murai,35_to_39,60.0,2018
Murai,Murai,40_to_44,70.0,2018
Murai,Murai,45_to_49,40.0,2018
Murai,Murai,50_to_54,30.0,2018
Murai,Murai,55_to_59,50.0,2018
Murai,Murai,60_to_64,50.0,2018
Murai,Murai,65_to_69,10.0,2018
Murai,Murai,70_to_74,0.0,2018
Murai,Murai,75_to_79,0.0,2018
Murai,Murai,80_to_84,0.0,2018
Murai,Murai,85_and_over,0.0,2018
Greenwood Park,Greenwood Park,0_to_4,0.0,2018
Greenwood Park,Greenwood Park,5_to_9,0.0,2018
Greenwood Park,Greenwood Park,10_to_14,0.0,2018
Greenwood Park,Greenwood Park,15_to_19,0.0,2018
Greenwood Park,Greenwood Park,20_to_24,0.0,2018
Greenwood Park,Greenwood Park,25_to_29,0.0,2018
Greenwood Park,Greenwood Park,30_to_34,0.0,2018
Greenwood Park,Greenwood Park,35_to_39,0.0,2018
Greenwood Park,Greenwood Park,40_to_44,0.0,2018
Greenwood Park,Greenwood Park,45_to_49,0.0,2018
Greenwood Park,Greenwood Park,50_to_54,0.0,2018
Greenwood Park,Greenwood Park,55_to_59,0.0,2018
Greenwood Park,Greenwood Park,60_to_64,0.0,2018
Greenwood Park,Greenwood Park,65_to_69,0.0,2018
Greenwood Park,Greenwood Park,70_to_74,0.0,2018
Greenwood Park,Greenwood Park,75_to_79,0.0,2018
Greenwood Park,Greenwood Park,80_to_84,0.0,2018
Greenwood Park,Greenwood Park,85_and_over,0.0,2018
Midview,Midview,0_to_4,1590.0,2018
Midview,Midview,5_to_9,1640.0,2018
Midview,Midview,10_to_14,1870.0,2018
Midview,Midview,15_to_19,2480.0,2018
Midview,Midview,20_to_24,3460.0,2018
Midview,Midview,25_to_29,3220.0,2018
Midview,Midview,30_to_34,2480.0,2018
Midview,Midview,35_to_39,2290.0,2018
Midview,Midview,40_to_44,2100.0,2018
Midview,Midview,45_to_49,2520.0,2018
Midview,Midview,50_to_54,3270.0,2018
Midview,Midview,55_to_59,2960.0,2018
Midview,Midview,60_to_64,2100.0,2018
Midview,Midview,65_to_69,1400.0,2018
Midview,Midview,70_to_74,830.0,2018
Midview,Midview,75_to_79,470.0,2018
Midview,Midview,80_to_84,320.0,2018
Midview,Midview,85_and_over,270.0,2018
North Coast,North Coast,0_to_4,300.0,2018
North Coast,North Coast,5_to_9,350.0,2018
North Coast,North Coast,10_to_14,470.0,2018
North Coast,North Coast,15_to_19,650.0,2018
North Coast,North Coast,20_to_24,970.0,2018
North Coast,North Coast,25_to_29,1000.0,2018
North Coast,North Coast,30_to_34,700.0,2018
North Coast,North Coast,35_to_39,640.0,2018
North Coast,North Coast,40_to_44,700.0,2018
North Coast,North Coast,45_to_49,850.0,2018
North Coast,North Coast,50_to_54,1030.0,2018
North Coast,North Coast,55_to_59,1210.0,2018
North Coast,North Coast,60_to_64,1030.0,2018
North Coast,North Coast,65_to_69,800.0,2018
North Coast,North Coast,70_to_74,670.0,2018
North Coast,North Coast,75_to_79,340.0,2018
North Coast,North Coast,80_to_84,230.0,2018
North Coast,North Coast,85_and_over,170.0,2018
Senoko West,Senoko West,0_to_4,0.0,2018
Senoko West,Senoko West,5_to_9,0.0,2018
Senoko West,Senoko West,10_to_14,0.0,2018
Senoko West,Senoko West,15_to_19,0.0,2018
Senoko West,Senoko West,20_to_24,0.0,2018
Senoko West,Senoko West,25_to_29,0.0,2018
Senoko West,Senoko West,30_to_34,0.0,2018
Senoko West,Senoko West,35_to_39,0.0,2018
Senoko West,Senoko West,40_to_44,0.0,2018
Senoko West,Senoko West,45_to_49,0.0,2018
Senoko West,Senoko West,50_to_54,0.0,2018
Senoko West,Senoko West,55_to_59,0.0,2018
Senoko West,Senoko West,60_to_64,0.0,2018
Senoko West,Senoko West,65_to_69,0.0,2018
Senoko West,Senoko West,70_to_74,0.0,2018
Senoko West,Senoko West,75_to_79,0.0,2018
Senoko West,Senoko West,80_to_84,0.0,2018
Senoko West,Senoko West,85_and_over,0.0,2018
Woodgrove,Woodgrove,0_to_4,980.0,2018
Woodgrove,Woodgrove,5_to_9,1330.0,2018
Woodgrove,Woodgrove,10_to_14,1740.0,2018
Woodgrove,Woodgrove,15_to_19,2280.0,2018
Woodgrove,Woodgrove,20_to_24,3320.0,2018
Woodgrove,Woodgrove,25_to_29,3210.0,2018
Woodgrove,Woodgrove,30_to_34,2060.0,2018
Woodgrove,Woodgrove,35_to_39,1930.0,2018
Woodgrove,Woodgrove,40_to_44,2170.0,2018
Woodgrove,Woodgrove,45_to_49,2610.0,2018
Woodgrove,Woodgrove,50_to_54,3300.0,2018
Woodgrove,Woodgrove,55_to_59,3000.0,2018
Woodgrove,Woodgrove,60_to_64,2350.0,2018
Woodgrove,Woodgrove,65_to_69,1500.0,2018
Woodgrove,Woodgrove,70_to_74,920.0,2018
Woodgrove,Woodgrove,75_to_79,480.0,2018
Woodgrove,Woodgrove,80_to_84,340.0,2018
Woodgrove,Woodgrove,85_and_over,300.0,2018
Woodlands East,Woodlands East,0_to_4,4960.0,2018
Woodlands East,Woodlands East,5_to_9,5280.0,2018
Woodlands East,Woodlands East,10_to_14,6010.0,2018
Woodlands East,Woodlands East,15_to_19,6880.0,2018
Woodlands East,Woodlands East,20_to_24,8020.0,2018
Woodlands East,Woodlands East,25_to_29,7660.0,2018
Woodlands East,Woodlands East,30_to_34,7520.0,2018
Woodlands East,Woodlands East,35_to_39,7270.0,2018
Woodlands East,Woodlands East,40_to_44,7460.0,2018
Woodlands East,Woodlands East,45_to_49,8490.0,2018
Woodlands East,Woodlands East,50_to_54,8020.0,2018
Woodlands East,Woodlands East,55_to_59,7510.0,2018
Woodlands East,Woodlands East,60_to_64,5710.0,2018
Woodlands East,Woodlands East,65_to_69,3680.0,2018
Woodlands East,Woodlands East,70_to_74,2220.0,2018
Woodlands East,Woodlands East,75_to_79,1030.0,2018
Woodlands East,Woodlands East,80_to_84,720.0,2018
Woodlands East,Woodlands East,85_and_over,550.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,0_to_4,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,5_to_9,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,10_to_14,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,15_to_19,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,20_to_24,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,25_to_29,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,30_to_34,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,35_to_39,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,40_to_44,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,45_to_49,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,50_to_54,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,55_to_59,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,60_to_64,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,65_to_69,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,70_to_74,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,75_to_79,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,80_to_84,0.0,2018
Woodlands Regional Centre,Woodlands Regional Centre,85_and_over,0.0,2018
Woodlands South,Woodlands South,0_to_4,2100.0,2018
Woodlands South,Woodlands South,5_to_9,2620.0,2018
Woodlands South,Woodlands South,10_to_14,2850.0,2018
Woodlands South,Woodlands South,15_to_19,2990.0,2018
Woodlands South,Woodlands South,20_to_24,3080.0,2018
Woodlands South,Woodlands South,25_to_29,2630.0,2018
Woodlands South,Woodlands South,30_to_34,2880.0,2018
Woodlands South,Woodlands South,35_to_39,3420.0,2018
Woodlands South,Woodlands South,40_to_44,3540.0,2018
Woodlands South,Woodlands South,45_to_49,3590.0,2018
Woodlands South,Woodlands South,50_to_54,3190.0,2018
Woodlands South,Woodlands South,55_to_59,2600.0,2018
Woodlands South,Woodlands South,60_to_64,2020.0,2018
Woodlands South,Woodlands South,65_to_69,1510.0,2018
Woodlands South,Woodlands South,70_to_74,1000.0,2018
Woodlands South,Woodlands South,75_to_79,480.0,2018
Woodlands South,Woodlands South,80_to_84,290.0,2018
Woodlands South,Woodlands South,85_and_over,230.0,2018
Woodlands West,Woodlands West,0_to_4,1560.0,2018
Woodlands West,Woodlands West,5_to_9,1320.0,2018
Woodlands West,Woodlands West,10_to_14,1510.0,2018
Woodlands West,Woodlands West,15_to_19,1830.0,2018
Woodlands West,Woodlands West,20_to_24,2590.0,2018
Woodlands West,Woodlands West,25_to_29,3010.0,2018
Woodlands West,Woodlands West,30_to_34,2530.0,2018
Woodlands West,Woodlands West,35_to_39,2170.0,2018
Woodlands West,Woodlands West,40_to_44,1930.0,2018
Woodlands West,Woodlands West,45_to_49,2250.0,2018
Woodlands West,Woodlands West,50_to_54,2740.0,2018
Woodlands West,Woodlands West,55_to_59,2920.0,2018
Woodlands West,Woodlands West,60_to_64,2680.0,2018
Woodlands West,Woodlands West,65_to_69,1940.0,2018
Woodlands West,Woodlands West,70_to_74,1340.0,2018
Woodlands West,Woodlands West,75_to_79,730.0,2018
Woodlands West,Woodlands West,80_to_84,520.0,2018
Woodlands West,Woodlands West,85_and_over,350.0,2018
Khatib,Khatib,0_to_4,310.0,2018
Khatib,Khatib,5_to_9,320.0,2018
Khatib,Khatib,10_to_14,380.0,2018
Khatib,Khatib,15_to_19,460.0,2018
Khatib,Khatib,20_to_24,590.0,2018
Khatib,Khatib,25_to_29,940.0,2018
Khatib,Khatib,30_to_34,800.0,2018
Khatib,Khatib,35_to_39,640.0,2018
Khatib,Khatib,40_to_44,590.0,2018
Khatib,Khatib,45_to_49,650.0,2018
Khatib,Khatib,50_to_54,740.0,2018
Khatib,Khatib,55_to_59,1010.0,2018
Khatib,Khatib,60_to_64,1040.0,2018
Khatib,Khatib,65_to_69,770.0,2018
Khatib,Khatib,70_to_74,510.0,2018
Khatib,Khatib,75_to_79,250.0,2018
Khatib,Khatib,80_to_84,130.0,2018
Khatib,Khatib,85_and_over,130.0,2018
Lower Seletar,Lower Seletar,0_to_4,2220.0,2018
Lower Seletar,Lower Seletar,5_to_9,1690.0,2018
Lower Seletar,Lower Seletar,10_to_14,1160.0,2018
Lower Seletar,Lower Seletar,15_to_19,940.0,2018
Lower Seletar,Lower Seletar,20_to_24,770.0,2018
Lower Seletar,Lower Seletar,25_to_29,1150.0,2018
Lower Seletar,Lower Seletar,30_to_34,2740.0,2018
